846 2777
1711 2861
2874 799
1807 2585
1119 1468
787 2813
656 3023
2245 2575
2431 2410
337 2085
1309 2819
2812 2435
2478 2819
2077 1790
1945 1654
2564 954
1236 1423
935 953
2431 2952
2638 1334
1588 261
935 2819
1785 587
2874 1723
797 1824
620 1485
2260 1334
1785 2913
1182 1372
2434 951
781 1400
620 1453
1297 261
656 1303
2874 494
935 766
2517 984
1064 2446
2260 1331
2638 286
2245 1814
1567 1539
1309 1647
1141 1331
1236 1331
846 2889
1064 533
1945 1354
1816 279
1567 2021
1945 2889
1945 286
1807 187
337 457
2249 457
2434 277
337 1760
2517 2169
337 174
2434 274
1807 1612
2812 354
563 1153
873 2484
935 2341
2432 1756
620 1311
1309 274
439 745
439 1797
2638 1480
2434 572
994 3003
1297 2960
2564 1066
1816 1756
609 1555
2638 988
2517 759
1020 2529
2077 1060
2564 134
1785 1511
401 2714
1945 560
96 2714
2077 2606
401 825
1816 2550
1119 161
1141 3040
1563 1844
1064 412
2260 121
1346 825
846 191
1064 1131
1236 560
439 2037
1563 2674
1020 121
1064 882
1563 1149
1567 706
797 3044
1141 2977
2638 2994
2638 2357
1297 1146
1119 2206
1346 2571
1119 778
846 1806
439 1001
337 2014
2930 2977
797 684
401 1878
2245 1841
873 2337
1141 140
2077 778
935 64
2432 2977
873 955
873 3043
2260 1964
873 1755
1785 883
1297 2540
1346 1920
2564 1046
1807 1046
1309 300
1020 1452
1020 2556
2638 2711
656 1211
1807 1124
656 1516
1064 1667
1020 1128
609 2752
787 2855
1182 1667
2930 2288
563 1417
620 2540
2249 1221
563 2257
1141 2173
1020 1132
1588 1082
1588 1635
935 2883
2517 1937
1785 2939
2260 1829
1119 1829
1346 2772
1563 1575
72 3028
1141 1221
2478 1829
1945 2407
1119 273
96 2839
873 1396
96 492
401 3067
1297 2839
439 1200
563 1190
72 1607
2077 998
96 1585
609 453
781 222
439 1190
1297 1750
1119 1058
797 2497
1064 2616
401 2795
2434 1613
2432 1322
2638 2795
2249 1190
96 2683
1563 2961
1119 621
1588 1998
1141 1065
1785 1736
2638 1190
1020 1077
2245 1736
2245 1065
1346 1005
72 2035
439 1585
96 1005
620 2683
2517 1322
2812 2616
656 1314
2478 2035
1785 2501
935 1736
1020 2833
1309 60
2478 1005
620 668
1816 1585
781 1750
787 621
2245 222
1141 2266
781 2152
2478 783
1785 2526
2245 1092
1119 2334
609 2266
1309 94
797 1442
2478 1629
1690 1676
1785 1406
2434 803
1309 3007
1690 2972
1816 1092
1020 2132
609 2837
1020 1822
2434 393
2260 803
1807 94
1588 2324
401 3021
781 1969
846 1969
563 1078
1236 1030
2638 596
781 928
1119 1969
609 1133
2812 391
609 83
1309 1078
797 1936
401 2242
2077 1768
2431 1768
96 724
2077 1623
337 1889
96 1501
1141 1321
1785 548
1064 928
337 499
2245 1914
401 1727
1309 473
2434 2475
2432 2469
1141 460
1064 870
2260 1727
2434 2522
1711 2251
1020 473
563 1071
337 1169
1236 316
72 2091
1182 2103
1945 2943
656 1377
1064 1727
620 2475
1141 384
563 1310
609 2957
994 915
2077 1680
1020 2279
2260 2957
2249 380
609 1242
1690 1890
1807 1120
96 2211
2517 321
72 546
2077 1872
439 2342
1309 90
1816 1242
1182 2262
2245 2253
787 1645
1064 1357
2077 2957
1785 2492
2434 863
1297 779
787 3038
656 2146
1588 1422
787 2146
2260 1571
1064 2827
337 2806
2249 1798
563 2375
781 1375
1807 2598
2077 1626
1563 2586
609 1449
2434 786
620 908
2434 779
873 1273
2432 2970
2434 2761
797 1571
873 2596
563 2549
1309 2719
2431 784
1816 2474
1563 3063
1309 52
72 2408
1807 1672
797 1919
401 687
1711 421
935 801
1588 2474
2812 2408
1567 902
2249 235
2517 2986
781 1483
1807 1373
1309 404
72 902
620 2549
1785 2408
2874 122
787 2018
609 2693
2260 1565
96 2050
2260 79
620 2771
1945 1738
1785 1738
620 1928
1346 1565
1945 2662
787 2998
609 2137
2564 197
2249 1327
1119 2987
2564 1928
787 2050
787 1961
620 445
2260 2137
797 2521
1020 2379
1563 2189
994 1445
2431 1142
1690 1085
2812 748
2432 2466
1945 2247
439 845
2434 136
96 313
1141 131
1690 2270
994 36
2812 437
2638 549
401 2189
1182 1885
1807 2270
1711 1686
2245 2689
781 1885
1236 1885
2874 1263
1119 1263
846 248
1119 2000
1588 754
787 918
1588 1662
2564 1560
1563 444
1588 1903
1711 1545
846 2479
1690 920
1182 2577
72 162
401 185
439 1991
787 1968
935 417
2249 2816
1816 1941
1119 1903
935 260
846 1819
797 1741
1020 1147
1182 2702
609 2738
563 767
873 2967
1945 30
1346 1601
72 956
2930 30
1297 211
1020 1912
2930 827
2874 827
1297 2097
609 2123
2077 1056
1567 1912
797 236
1236 1460
787 1758
846 319
1567 2311
1711 1003
1309 1700
620 1366
2812 862
2874 2928
620 2160
1236 379
846 2160
401 2366
2077 862
1567 2160
656 2193
1588 379
2260 1931
1297 1003
1816 2870
1567 1701
1297 2796
563 862
1182 1042
873 360
620 562
1816 485
2874 802
2434 304
2812 217
1119 2794
1945 202
873 2261
787 1451
2245 688
1807 1742
1711 812
2930 789
935 2966
2432 2015
1711 526
1141 3066
797 649
935 308
1236 2243
620 552
1020 1579
1567 195
2431 649
994 1593
994 3001
439 1198
563 2513
2432 2513
2249 1241
1236 3001
2930 1144
656 2621
620 1677
2431 465
96 730
2564 2038
1141 2239
781 1026
1711 2038
2930 1168
2812 2218
563 989
439 3001
2930 61
1567 1677
787 792
1567 2675
1711 1290
656 2191
563 884
96 941
1346 1032
2431 219
1182 2584
439 2191
1020 2847
1236 2335
781 2923
1588 1540
2517 2847
2517 941
873 1290
2564 3008
1141 1948
846 1290
781 884
1945 544
2434 1134
787 1765
2431 995
96 2086
609 1918
873 995
1945 2362
337 2846
401 2568
439 2362
1182 2362
2249 2405
1064 2503
2249 1882
2260 2846
994 2481
1807 1564
1346 995
1297 1136
873 2030
1785 1564
787 1982
1785 2481
2638 2405
2517 2272
2930 2786
1119 2756
2812 2065
787 597
656 378
1141 2361
72 2099
873 244
2812 1650
1141 2525
1020 1858
563 107
1816 1650
1945 171
935 1088
2638 2921
2517 597
2249 1660
935 2525
1945 244
1945 2099
1297 396
439 2525
1563 229
2245 2863
1346 635
1567 1091
2638 1103
1588 652
656 1021
1119 652
1807 1079
401 2224
620 2403
620 635
2434 1234
1807 1166
1297 2775
1182 49
563 1100
1141 571
620 2545
2249 1079
1297 2539
401 2863
2249 330
2260 645
2434 2386
2812 1553
1064 2259
781 2645
1816 1351
1785 2060
1785 2370
2245 1553
1711 2370
994 2715
1945 1349
2260 2195
873 1458
1690 2082
2249 1521
2517 707
96 1707
2638 645
1807 415
2434 2992
401 2386
2517 2188
1588 1678
439 891
1785 1631
2249 703
337 1419
787 636
781 2887
873 1631
1785 765
2638 2633
2874 2633
1297 1664
2874 2330
72 1061
2432 842
1182 2707
337 2820
96 2076
1690 2011
1567 2953
1567 1057
1141 2749
1690 765
1807 892
1119 1546
401 1105
781 1267
1141 1546
2434 1260
1182 1157
1346 1424
1182 586
2432 1295
439 1976
2517 1261
609 931
1945 892
2812 2898
96 2223
2434 806
1567 892
2431 630
873 630
2638 1385
781 697
1236 931
439 1773
2432 1505
620 35
2564 1401
1020 2770
609 1260
401 1546
439 1256
337 1834
1346 2223
2077 276
2930 1411
1816 2223
2260 2437
1182 1295
846 534
1690 1424
2874 534
1563 2223
72 1385
1711 105
439 2770
1309 1202
337 1342
609 2700
994 2438
2812 881
873 2049
1785 987
1711 2177
1567 1551
2517 881
994 1283
2260 1033
2478 1239
1690 987
2517 2595
2077 1187
873 1551
401 2400
2432 281
609 2133
1945 2580
337 2166
2478 1927
609 2595
2431 234
609 364
1119 59
2432 600
1588 861
846 2862
2564 839
1588 2010
1309 1668
1309 600
401 619
1945 1605
2564 1605
873 1649
2478 234
1690 2731
2077 3055
1020 861
563 565
2874 2703
1020 17
846 861
2638 3055
1690 680
1711 1602
1807 2036
2874 240
2432 2600
846 2118
620 1271
1346 2168
1141 1590
563 1828
2874 2089
1141 2600
1119 678
439 818
1064 1566
2874 490
873 2118
620 376
1785 1248
620 399
2564 1271
563 85
1182 1908
1567 2791
2812 704
439 1382
1690 704
2478 2765
1119 737
781 2590
2517 2516
797 704
1711 1382
873 910
2874 259
1346 1805
935 420
1297 1280
2249 2143
1119 2566
439 910
797 220
1690 2143
2432 1280
2432 1204
873 365
2930 2220
994 940
2638 92
439 272
1297 422
620 1670
797 752
1346 808
1346 1556
1141 2364
2431 1543
2930 2364
96 2007
2638 1352
2245 752
873 451
72 660
1119 1860
2260 368
1020 752
781 940
2245 1352
1945 940
1182 45
1785 1110
609 2422
935 285
2638 2346
96 780
2434 634
1563 1076
609 466
2478 306
620 1691
2478 780
2517 2422
1064 1617
2077 306
787 413
439 819
2431 819
797 3069
2874 3069
2874 2450
563 2323
2874 93
873 1247
781 777
2434 1247
787 1302
787 2181
1141 2559
1816 1302
1346 925
2812 1559
935 689
1309 719
1711 3019
1064 201
1020 1302
337 719
797 1051
2517 2845
787 104
1346 719
1020 151
1020 2524
1588 2476
1236 1671
935 1175
1182 509
797 408
781 1043
2434 1973
2812 2841
2478 554
2260 948
337 2997
2245 903
1020 1973
846 2558
2260 2636
994 408
1807 2336
2249 1724
1785 3022
846 2801
1711 2447
1309 986
873 2447
1711 554
1064 768
1567 39
2517 2465
781 2415
2245 324
72 493
1141 547
2478 547
2812 1835
1567 503
1816 525
2638 2073
797 503
846 2477
935 1440
781 2477
797 2068
1563 2968
2812 2581
787 1835
2812 173
1567 2142
1119 39
1297 2734
620 2538
609 964
1236 348
1236 804
620 1913
1816 2956
563 804
994 1028
935 2184
1064 1436
846 2655
2478 1913
2874 2184
401 1028
1297 2184
401 1436
2249 2542
2249 1648
1690 631
787 2542
2245 1856
2245 2483
1182 1913
1064 1978
2249 681
1119 2320
1141 616
2245 320
935 172
1690 2165
2517 154
797 2075
1785 1038
563 251
2874 2427
2260 2973
1119 616
1141 2627
846 409
1567 584
1785 2399
1807 2627
2249 616
609 584
2245 2399
797 1470
2638 2726
2431 2458
2930 2365
609 1405
2517 2227
2260 1627
781 3057
620 968
609 1554
2260 1802
2874 1368
96 2039
2431 1206
1690 1842
337 1554
1141 2458
873 441
2432 961
337 1073
2874 2063
1141 2227
2434 855
1020 1802
994 2095
1711 553
2434 3024
1567 2430
1141 1216
1785 388
563 711
439 2647
2638 711
439 1799
2638 553
2638 208
1690 1212
1588 711
1807 3005
72 2430
1563 1188
2434 284
873 42
2249 208
2249 2128
2432 1137
1346 2865
1297 654
2564 1226
2431 1226
2564 1083
656 24
401 2121
2432 2591
609 2591
1690 1994
787 1818
2638 189
1588 1438
2930 1867
620 1185
563 1687
1588 2730
2260 753
1563 1831
96 2107
2930 1083
1785 2660
72 2107
873 1584
1785 307
1020 1162
1309 588
1119 307
2930 1871
2564 307
1064 1044
2249 352
1182 805
656 464
1711 700
2245 1823
1567 65
401 1778
1020 2215
2517 2067
2245 2448
846 840
2432 65
2245 1827
1807 57
656 738
1588 1610
1690 905
1064 875
2431 981
96 1683
1297 109
1588 1114
1182 2108
1785 1
656 1369
2434 875
439 1383
846 1683
609 1275
401 1666
935 435
1236 2527
2478 895
563 109
787 2044
96 2527
873 2381
1945 1
2478 905
1945 2457
787 2457
2077 2949
1690 283
873 581
846 2954
2260 2728
1020 608
72 2859
2517 326
1785 2802
337 2949
609 2394
787 2294
2874 581
873 130
620 1788
935 581
2638 2856
609 1218
1567 1317
935 1108
1807 581
96 869
2245 2804
1807 3065
787 1276
2930 414
1064 869
2517 1344
2638 2304
620 817
873 651
2517 2289
1297 2106
2638 2743
2930 982
781 695
2432 2511
994 651
1236 3065
797 869
1711 695
2249 414
994 2804
1567 519
2260 2510
846 662
2245 2854
1119 346
337 628
994 2824
2245 1950
2077 2510
797 2854
2077 63
72 2962
337 1512
797 51
1182 1895
72 628
781 1258
1309 239
2874 1531
787 385
1297 227
563 346
337 2962
1785 1500
1711 2433
2874 1115
1816 16
846 373
337 1016
846 582
1020 523
401 879
1588 2694
337 91
439 406
1346 646
1945 701
1711 2155
2077 1989
2249 879
1182 701
72 1165
935 373
2434 997
2260 582
2930 523
1064 1115
656 426
1064 1958
401 555
846 447
1563 2158
2517 1152
2431 894
994 973
2260 2668
2432 1209
620 618
1064 1640
1807 2567
1182 555
2478 555
1236 2232
620 2158
2564 2779
846 2798
96 618
563 1640
1182 2779
1297 102
846 1577
401 2421
1064 2182
935 1126
620 2112
1182 3011
797 2299
1020 146
1236 344
1346 1932
1309 483
781 344
1567 2112
620 2354
1567 2418
563 1874
1064 1932
994 1729
1141 1279
2874 1097
1182 2418
2812 106
1236 3037
1711 2092
2260 2419
1119 2981
2564 159
1346 1795
1711 1113
1690 2162
1297 1019
787 3049
2478 159
1563 2198
994 832
781 1845
1064 2721
1690 309
1141 309
1020 1795
2874 2696
1807 1113
2245 751
873 1508
620 751
1785 2696
1297 929
787 2286
609 929
1785 1025
1945 2398
2638 2593
439 1025
2260 1498
846 929
620 2531
1945 655
1945 2306
1346 1866
656 1620
787 889
2432 2706
1020 1620
1816 655
2431 2500
2260 353
72 655
1807 1866
72 1864
664 2874
2782 1690
471 2564
658 2930
632 1807
2210 787
937 2874
1946 563
1595 2249
271 2517
2692 439
44 656
2648 609
1618 1588
1194 2930
2059 1020
558 1785
1194 337
937 439
2574 2517
75 439
1425 620
1425 1309
2115 2895
2648 907
632 2955
271 2523
1704 1898
75 2130
1238 77
937 2895
1606 87
2006 623
2059 67
2349 907
1266 2150
598 3048
2705 1954
2213 77
2006 865
2283 67
2041 2150
2122 1956
2349 692
1474 2895
2574 1434
2888 669
271 590
1156 127
75 521
1477 923
2648 432
558 228
1156 455
2574 1957
1425 590
2349 2144
1881 2144
598 442
2574 127
2888 53
761 1220
471 424
2888 442
2041 127
952 1022
271 3027
658 78
658 1219
295 1359
1194 1655
1474 591
2692 97
2213 1655
2041 2892
2122 567
1606 375
1238 1694
1052 1326
2213 2844
658 2925
2213 1069
1618 2612
2692 2925
664 1222
1606 181
658 591
2574 2368
342 1657
2888 1109
2283 567
2888 3060
2349 1007
1873 2807
632 2064
2115 1106
1163 138
1873 764
1946 2012
1881 2309
2059 1355
658 661
2210 207
342 2298
2059 682
1163 2676
2648 1409
1618 5
1052 5
1704 1330
2705 2725
2006 207
2888 2264
1704 2170
2041 2064
2648 2216
44 2314
2692 530
558 1315
1425 15
2115 149
1946 942
44 1747
2006 3000
2041 1493
658 1313
761 629
2059 1747
2283 2120
2283 153
278 2424
598 294
2349 3000
2115 1921
1194 1313
2574 1324
1704 859
2115 3015
1704 1892
2349 2681
2283 242
2705 1892
1704 1513
1704 1706
1163 2552
2213 143
44 2624
2705 1598
937 198
488 3064
952 927
488 1111
2349 1578
1238 1104
1946 1467
1881 977
471 198
75 990
471 927
2648 2924
558 990
1946 1699
2648 2653
1881 824
75 1121
44 1794
2574 1859
1194 2950
271 1096
2213 733
1606 880
1194 1699
664 1367
342 2653
1477 1269
2349 3071
1474 141
1425 397
2888 3042
761 1278
2210 2313
271 450
1873 2991
2692 1615
2692 1935
1595 2557
2283 2303
1606 377
278 119
295 163
44 119
1946 2235
342 2905
2210 2615
952 2562
2692 2579
1238 1181
1474 2579
1946 2296
1474 2013
1194 1813
2888 2296
75 119
937 1225
271 2508
278 1428
2782 816
2122 1893
2349 1766
1425 2498
1595 538
761 2498
2574 2373
952 1770
342 2414
664 2746
2648 2340
2705 2100
1704 1094
937 1904
342 508
1469 1035
1469 443
1606 2340
342 137
1606 1759
937 2100
558 717
2041 1759
75 2263
632 1863
2041 799
2059 638
488 2737
1606 2737
937 799
2349 2307
2705 1254
2283 1518
2692 2172
2283 799
1946 2813
2574 2737
1881 303
1474 2777
2213 2677
558 2367
1052 2813
952 1468
598 2248
1873 2861
2782 2896
658 2699
295 2819
2059 1723
278 1423
271 2913
2210 849
75 1372
2006 1737
1474 2664
761 2819
1946 1492
2574 954
664 2656
2213 2724
488 953
1156 1737
1946 1790
2705 2819
632 1739
2006 193
632 954
1266 675
1595 1215
1946 2952
1618 984
1052 1689
2122 1522
278 2021
2782 1647
761 1814
632 2889
2349 277
1194 277
1606 322
1946 2916
664 1303
2574 755
342 457
1163 279
1595 2889
271 286
558 2205
1704 1814
295 533
952 755
658 286
2041 2205
2210 2169
2648 1612
1194 1612
2122 2919
2705 1612
342 1797
1477 3003
2648 2169
271 423
1873 2341
2692 423
271 1311
2041 2589
2782 988
342 370
488 2663
2122 2622
1052 1555
342 2341
2115 2619
1595 3003
488 1555
1052 1797
271 1844
2648 2767
1052 882
75 191
1704 1717
1606 2906
1595 191
1052 2377
1156 1533
75 412
2213 2074
1618 1054
2006 794
2782 2582
1873 2906
761 1054
2213 2297
2782 1628
295 823
658 1533
2705 1131
1052 1717
2122 1844
952 489
658 2337
2782 1878
1704 691
1469 1697
598 2200
1474 1067
2122 1041
44 1697
1704 955
2888 1041
2648 2383
1156 2104
1425 2129
761 2578
44 2959
2888 1287
2006 2357
271 2200
2006 955
2782 2994
471 2571
558 2553
1595 2855
2349 2295
1704 126
295 3043
44 2295
471 126
1163 1516
2059 1638
1163 3043
1618 1124
2283 392
1881 883
1873 2540
1163 2295
44 974
598 192
271 2540
664 2295
2692 147
2349 2711
1156 1850
1194 1124
2705 1755
1425 1221
952 2454
1474 2173
1469 960
2574 2407
2782 3028
2059 1635
598 1408
1163 2463
2115 2022
1477 957
1469 2409
1469 2219
44 833
271 2219
2059 462
2782 462
1266 199
952 2463
342 728
1618 2409
1156 2907
2122 2939
598 1314
271 2795
2210 453
2648 2035
2705 1077
2122 1561
664 2683
1618 1340
2059 2922
1881 2094
2006 2035
342 1077
598 770
75 2616
271 2094
2648 1322
2122 60
2888 2795
44 2035
2006 1077
1946 998
761 2795
2692 1277
2349 2324
632 783
2574 2972
1052 393
342 1335
271 374
2782 868
632 2509
1595 690
2692 1092
1946 1992
2283 46
1873 2509
75 999
1469 803
632 2266
632 2526
1156 3007
1595 795
1238 2982
2705 612
2349 795
1946 650
1194 391
1052 361
2213 2252
1163 769
1052 1117
1163 83
1238 596
2648 1361
1266 469
1469 1581
1156 1233
1704 1623
2122 1078
488 2402
1618 3036
2782 928
1156 1969
2782 1133
2705 2180
1704 3021
2349 2252
2122 2109
1618 854
1266 1914
2283 316
2888 1914
1477 1812
1163 1150
598 384
44 2943
2213 1071
2574 657
2888 470
937 2514
295 1169
658 470
558 316
952 2251
1618 2469
1469 657
44 625
295 1377
2210 3018
2115 3030
1052 2469
2213 2103
1881 90
1156 1240
471 321
295 2267
342 1825
2574 2504
2213 351
1704 463
2115 351
664 1242
2283 463
488 2126
2006 2810
1946 2810
1194 1526
2210 1329
471 2492
1156 1890
1474 1825
1595 1645
1163 1669
1618 671
1704 1489
598 1836
2349 2586
2574 2146
598 1591
2888 1422
1194 223
44 1541
952 1541
271 2920
2283 2964
632 2920
2115 1836
44 2806
664 2485
1238 800
632 2348
44 2596
2115 2964
278 2276
1606 2560
1425 2146
1881 1449
1881 1273
1606 570
1704 2665
937 218
1477 2986
1238 1515
1194 604
2574 2940
488 394
1881 421
658 2899
1606 52
1618 2940
937 1525
1618 604
1425 394
2213 404
342 241
952 2940
1156 945
1873 2995
761 1525
598 2474
2283 235
2648 2131
1873 1259
1052 2280
952 1738
658 1961
2692 1348
558 2179
1873 122
632 456
1425 2280
2283 2998
1873 1327
1606 1364
1474 2521
488 1364
1238 79
2210 2137
2648 79
952 1775
1052 2440
952 1885
2692 1596
1873 1068
2349 1633
2115 2466
1946 1068
271 22
1477 520
2210 2850
1477 614
1156 1085
2283 1596
937 136
295 297
2059 1036
664 297
632 1636
1052 237
1469 1686
2059 810
2574 1142
1266 2466
2210 1636
1052 1263
761 918
1194 529
1946 1004
2059 185
2648 754
558 918
598 444
1238 1476
761 477
1194 2816
1238 1319
1156 248
1477 529
1163 2222
1238 1703
2210 1903
1194 2325
2059 2222
952 1545
471 2535
1618 1679
1881 2942
1606 709
2006 41
1425 1751
488 236
1606 1460
1595 1056
2705 1912
1238 1758
271 1846
1873 1063
2705 2967
2705 674
2283 2611
2888 767
75 674
1618 1819
632 674
664 2047
1595 236
488 1751
2006 1846
1194 2588
1163 709
295 253
937 605
2692 2870
664 962
2692 2194
1194 1534
471 605
2213 2870
558 1191
278 2451
1266 2796
1238 2221
664 1009
2349 1009
2210 2366
664 328
2705 1701
1618 862
1606 2572
1156 862
558 1042
1266 1009
937 2221
664 2321
471 1579
2349 2695
2705 155
1881 217
2006 1804
75 2186
2782 155
75 1916
2006 3006
271 1804
271 2321
2782 304
761 688
1194 2052
1052 2794
598 1490
952 155
1474 202
1873 850
2006 1427
1052 155
2574 265
1946 3025
1873 557
471 848
658 899
1163 2239
488 2621
1156 730
2283 1622
1618 1144
664 1144
1469 498
278 1144
558 183
598 183
2059 1144
1946 1593
1238 7
2349 1962
658 1962
44 1026
1595 899
271 992
658 1593
1704 219
1704 3008
471 12
1469 965
1606 884
1704 1032
2210 2537
2006 254
2283 606
1704 1228
2041 2932
471 2797
1052 613
2122 1032
2041 2675
1266 312
278 965
2283 2847
2213 2722
761 626
2574 1446
2782 2847
2705 606
2115 2729
1052 2302
1194 2766
2115 1882
1052 50
488 1882
1194 1387
278 1564
952 1298
1618 247
1052 2890
2648 54
471 773
2122 1982
2122 2302
1946 2362
2888 1982
1156 1387
658 150
295 1048
2059 230
1425 54
2782 2760
2115 2756
937 2233
1595 3053
342 1250
598 2951
1946 2183
761 396
2692 481
2705 1472
2692 2974
1477 2881
1946 2974
1946 944
1477 1974
2210 944
2782 171
1873 378
2041 2951
2888 2786
1425 2678
664 1858
2059 828
2059 2401
2210 1091
1477 2863
1606 2990
2213 1586
558 729
271 2539
271 2644
2782 210
488 1234
1425 2863
295 169
1873 635
1425 1979
761 1021
1194 1441
2574 635
1595 2936
1238 169
2041 2392
664 301
1881 2545
2122 571
2782 49
2888 1430
278 2195
598 2823
632 1197
1618 1349
342 1772
1052 707
1163 2502
2041 1351
2041 645
2041 1553
2213 1430
632 111
1425 1471
2122 2057
2349 1349
658 645
1469 1139
2283 135
1156 1553
1595 2502
2888 1707
1618 2733
2115 2661
2349 1733
75 280
952 139
1425 2707
2692 2163
1595 891
271 2820
2888 317
471 2617
2006 1360
1704 2163
2041 215
2006 2633
1163 68
2213 176
1618 1722
2059 280
2692 1419
2692 2887
342 249
342 636
44 2820
632 1202
44 2223
1194 697
937 2278
1618 1505
1477 1267
1194 1773
2349 1424
632 1732
1704 1546
1873 1256
295 1295
632 1639
2888 1773
1477 1157
558 1424
1595 1256
2059 1486
1477 2071
2059 1505
1238 1261
937 105
1238 534
2692 2275
44 2166
1469 1886
2115 881
75 1193
558 2275
2006 2382
471 2700
44 881
1425 1398
1163 2400
1156 2438
1156 2400
1469 2225
271 1901
2782 1902
1881 881
75 1033
271 2413
2283 2133
1469 1193
75 2413
1595 1283
488 653
2213 2087
271 59
1266 2093
2705 2237
1606 1370
2283 653
2041 66
2210 897
2283 861
1474 2753
1618 234
1595 746
488 2769
1595 2547
1425 685
1873 2237
488 746
2283 2010
598 897
1474 897
2349 2093
1477 1605
1474 376
632 2713
1595 2168
295 2168
2705 484
44 399
1238 1884
2006 818
664 2505
1606 1155
2648 2168
1704 2646
488 2713
2041 399
632 2505
558 1568
2782 2118
1474 1410
1425 2442
2888 578
1425 1602
2041 1630
1425 1876
1469 220
471 686
632 2344
937 420
664 2791
2210 3034
1618 2765
488 1940
2349 1597
1881 1597
1946 1270
2705 1031
2888 1031
278 220
2041 2858
2349 2153
1618 420
558 3034
1595 1204
1946 2135
2210 686
278 910
1156 1435
2006 727
271 2717
2888 2494
658 2326
2283 1860
295 1730
664 1556
1606 1569
2122 368
664 1832
2574 2784
558 1027
2782 1783
2888 1556
598 1761
2888 1027
1618 1027
1477 727
937 518
658 2690
1163 2110
1156 2455
664 1478
1052 285
1477 1929
1194 820
2574 1110
2888 2422
271 231
2782 1507
2115 819
1873 1110
2006 1465
1052 231
2283 1403
2692 813
598 2346
2692 285
2705 871
2705 413
44 2499
1163 819
1704 466
2006 3050
2888 2196
1595 1617
1238 925
1946 1296
2041 2181
2705 1749
278 1384
471 925
664 2181
342 777
2888 2489
2705 201
2122 777
75 2559
1194 1796
2115 2980
2210 1358
44 1538
2213 1358
2888 47
2059 1528
2574 2489
1425 170
1425 32
558 14
937 1195
2059 2867
1238 2090
2213 310
2213 2293
1156 948
598 302
2210 903
664 2541
2888 948
1469 912
2122 2090
1238 2636
1704 768
1194 509
2283 666
2888 2204
598 2269
937 1973
2888 903
952 2336
2782 2338
2888 1724
2059 547
488 559
2705 2068
278 1696
1606 1815
2041 2406
295 2864
2888 1532
2648 1815
558 1034
1595 262
2349 2142
1156 324
2648 1702
1477 2415
937 1530
295 592
2122 1532
2692 2244
558 2581
761 2244
295 2343
2041 2023
2059 2184
632 8
278 37
558 2542
1266 348
658 474
2349 735
342 348
471 2709
278 243
75 9
1606 1648
2692 2098
471 2538
1156 631
937 631
2122 2790
658 1148
1425 2538
1052 2709
342 1913
1052 1913
1238 2956
1425 1734
2115 2228
1595 1644
2059 1231
632 292
1052 616
